Województwo,Liczba,Liczba zgonów
Cała Polska,1
dolnośląskie,0
kujawsko-pomorskie,0
lubelskie,0
lubuskie,1
łódzkie,0
małopolskie,0
mazowieckie,0
opolskie,0
podkarpackie,0
podlaskie,0
pomorskie,0
śląskie,0
świętokrzyskie,0
warmińsko-mazurskie,0
wielkopolskie,0
zachodniopomorskie,0
